img_path,label
"dataset\SHIPPER1_Floor stains, contamination or cracks\1063_selected_image.jpg",4
dataset\CARRIER4_Placards removal\1202_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1998_selected_image.jpg",2
dataset\CARRIER2_Panel dents or scratches\132_selected_image.jpg,1
dataset\CARRIER4_Placards removal\1304_selected_image.jpg,3
dataset\CARRIER1_Door Damage\KWLU9695567-1.jpg,0
dataset\CARRIER2_Panel dents or scratches\1336_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\2324_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\1043_selected_image.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5092668_131004_04.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\378_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\119_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\2066_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\206_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\1852_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1139_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\593_selected_image.jpg",4
dataset\CARRIER2_Panel dents or scratches\311_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\573_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\1230_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\940_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\722_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5121107_130726_01.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\258_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\799_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\1462_selected_image.jpg",2
dataset\CARRIER2_Panel dents or scratches\TEMU2421703_130702_05.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1356_selected_image.jpg,5
dataset\CARRIER4_Placards removal\1801_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\264_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\1842_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\KWLU2090316_130619_01.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\2229_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1139_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\PCIU 3519474-2.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1001_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\1398_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\UESU4683541-4.jpg",2
dataset\SHIPPER4_Panel or Sidewalls dirts\1463_selected_image.jpg,7
dataset\CARRIER4_Placards removal\810_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\476_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\457_selected_image.jpg,1
dataset\CARRIER1_Door Damage\TGHU6550906_131004_04.jpg,0
dataset\CARRIER2_Panel dents or scratches\1332_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1183_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2090717-2.jpg",4
dataset\CARRIER4_Placards removal\2079_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\2178_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\995_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\2038_selected_image.jpg,7
dataset\CARRIER1_Door Damage\TRLU3454787_130824_03.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\1014_selected_image.jpg",2
dataset\CARRIER4_Placards removal\1453_selected_image.jpg,3
dataset\CARRIER1_Door Damage\249_selected_image.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\967_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\259_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\871_selected_image.jpg,7
dataset\CARRIER4_Placards removal\1580_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5138265_131004_06.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\2920376_0.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\2154_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\441_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\TRLU2889912_131129_03.jpg",4
dataset\CARRIER4_Placards removal\611_selected_image.jpg,3
dataset\CARRIER4_Placards removal\135_selected_image.jpg,3
dataset\CARRIER4_Placards removal\1480_selected_image.jpg,3
dataset\CARRIER1_Door Damage\825_selected_image.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2058_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\962_selected_image.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\2119_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\134_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1056_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1435_selected_image.jpg,6
dataset\CARRIER4_Placards removal\GESU1406046_130520_03.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1151_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\1341_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\412_selected_image.jpg",2
dataset\CARRIER4_Placards removal\61_selected_image.jpg,3
dataset\CARRIER1_Door Damage\93_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\2315_selected_image.jpg",2
dataset\SHIPPER4_Panel or Sidewalls dirts\599_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\879_selected_image.jpg,7
dataset\CARRIER1_Door Damage\TEMU2422931-3.jpg,0
dataset\CARRIER2_Panel dents or scratches\KWLU2092746_131224_08.jpg,1
dataset\CARRIER2_Panel dents or scratches\242_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1314_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\133_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\KWLU2970923_140607_02.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\553_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\2208_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2257_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\566_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\118_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\490_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\401_selected_image.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\1636_selected_image.jpg",2
dataset\CARRIER1_Door Damage\84_selected_image.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\174_selected_image.jpg",4
dataset\CARRIER1_Door Damage\91_selected_image.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1748_selected_image.jpg,6
dataset\CARRIER4_Placards removal\1836_selected_image.jpg,3
dataset\CARRIER1_Door Damage\KWLU2970693_131118_03.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\1747_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\928_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\140_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\155_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\1121_selected_image.jpg",4
dataset\CARRIER2_Panel dents or scratches\GESU5828800_140617_09.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\293_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\1783_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\146_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\462_selected_image.jpg,7
dataset\CARRIER1_Door Damage\TEMU2421072-2.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\1588_selected_image.jpg",2
dataset\CARRIER1_Door Damage\778_selected_image.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\1981_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\999_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\327_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\384_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1770_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\1246_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\219_selected_image.jpg,1
dataset\CARRIER1_Door Damage\FSCU3435602_130603_02.jpg,0
dataset\CARRIER4_Placards removal\1970_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\1853_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\970_selected_image.jpg,7
dataset\CARRIER1_Door Damage\64_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\1750_selected_image.jpg",2
dataset\CARRIER4_Placards removal\2010_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\1135_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\1167_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2265_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1407_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\GESU3903822-C.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1342_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\933_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\486_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1370_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\954_selected_image.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\2039_selected_image.jpg",2
dataset\CARRIER1_Door Damage\479_selected_image.jpg,0
dataset\CARRIER4_Placards removal\2370_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\303_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\2334_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\808_selected_image.jpg,1
dataset\CARRIER1_Door Damage\WFHU1349824_130812_01.jpg,0
dataset\CARRIER2_Panel dents or scratches\K SEGU 5509915R (1) (Small)_0.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\105_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\974_selected_image.jpg,6
dataset\CARRIER4_Placards removal\1859_selected_image.jpg,3
dataset\CARRIER1_Door Damage\339_selected_image.jpg,0
dataset\CARRIER2_Panel dents or scratches\WFHU1280121_130619_02.jpg,1
dataset\CARRIER1_Door Damage\KWLU5122818_131118_01.jpg,0
dataset\CARRIER1_Door Damage\KWLU2122706_130528_02.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\505_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\229_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\GESU2980927_140219_03.jpg,7
dataset\CARRIER4_Placards removal\1048_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1614_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1980_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\977_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\435_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\K CXDU 1153664 (7) (Small)_0.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2132_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1797_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\1450_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\333_selected_image.jpg",2
dataset\CARRIER4_Placards removal\1298_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\GESU3904120_140603_02.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\968_selected_image.jpg,6
dataset\CARRIER1_Door Damage\WFHU5137783-4.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\233_selected_image.jpg",2
dataset\CARRIER4_Placards removal\2073_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\KWLU5813933-5.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\1658_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1558_selected_image.jpg",2
dataset\CARRIER4_Placards removal\628_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\567_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\304_selected_image.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2593635_131129_02.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\2132_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\GESU1408012_130716_03 (2).jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\1639_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3902678_130710_03.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU 3902791-1-1.JPG,6
dataset\SHIPPER2_Panel or Sidewall protrusion\835_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\1060_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\326_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\588_selected_image.jpg,1
dataset\CARRIER2_Panel dents or scratches\576_selected_image.jpg,1
dataset\CARRIER2_Panel dents or scratches\836_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1197_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\2174_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903479_140625_05.jpg",4
dataset\CARRIER1_Door Damage\GESU3905023_131118_03.jpg,0
dataset\CARRIER1_Door Damage\674_selected_image.jpg,0
dataset\CARRIER2_Panel dents or scratches\WFHU1349906_130528_01.jpg,1
dataset\CARRIER1_Door Damage\88_selected_image.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1729_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\1259_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\129_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1630_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\1765_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\484_selected_image.jpg,6
dataset\CARRIER4_Placards removal\800_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2122692_131202_03.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\GESU2239468_130610_03.jpg",2
dataset\CARRIER1_Door Damage\KWLU2536500-C.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\361_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\404_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2421508-3.JPG",4
dataset\CARRIER2_Panel dents or scratches\412_selected_image.jpg,1
dataset\CARRIER1_Door Damage\KWLU5130238-2.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\289_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\1168_selected_image.jpg,5
dataset\CARRIER1_Door Damage\623_selected_image.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1790_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\700_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1809_selected_image.jpg,6
dataset\CARRIER4_Placards removal\2365_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\KWLU5092992_130726_04.jpg,7
dataset\CARRIER4_Placards removal\2368_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\700_selected_image.jpg,1
dataset\CARRIER4_Placards removal\1747_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\20_selected_image.jpg,7
dataset\CARRIER4_Placards removal\1662_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\KWLU2090569_131224_05.jpg,1
dataset\CARRIER4_Placards removal\110_selected_image.jpg,3
dataset\CARRIER4_Placards removal\2007_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2092324-1.JPG",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\362_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\880_selected_image.jpg",2
dataset\CARRIER1_Door Damage\282_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\184_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\716_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1269_selected_image.jpg,7
dataset\CARRIER1_Door Damage\GESU2842147_130702_03.jpg,0
dataset\CARRIER2_Panel dents or scratches\632_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2127_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\224_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1852_selected_image.jpg,7
dataset\CARRIER1_Door Damage\560_selected_image.jpg,0
dataset\CARRIER4_Placards removal\1458_selected_image.jpg,3
dataset\CARRIER4_Placards removal\2378_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\408_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\1597_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\505_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU2420646_130520_02.jpg",4
dataset\CARRIER2_Panel dents or scratches\1174_selected_image.jpg,1
dataset\CARRIER4_Placards removal\139_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\956_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\498_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\1272_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1753_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\KWLU5092204_130930_04.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\1026_selected_image.jpg",2
dataset\CARRIER1_Door Damage\269_selected_image.jpg,0
dataset\CARRIER2_Panel dents or scratches\1045_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1249_selected_image.jpg,6
dataset\CARRIER1_Door Damage\KWLU5090747_130715_01.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\1647_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1397_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\965_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\627_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\982_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1428_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1737_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\310_selected_image.jpg,5
dataset\CARRIER1_Door Damage\245_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\445_selected_image.jpg",2
dataset\CARRIER4_Placards removal\1184_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\1081_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\1561_selected_image.jpg",2
dataset\CARRIER1_Door Damage\TEMU2421410_140603_03.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\2371_selected_image.jpg,5
dataset\CARRIER4_Placards removal\1980_selected_image.jpg,3
dataset\CARRIER1_Door Damage\GESU6919226-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903041_140625_04.jpg",4
dataset\CARRIER1_Door Damage\GESU5554360_140618_02.jpg,0
dataset\CARRIER2_Panel dents or scratches\882_selected_image.jpg,1
dataset\CARRIER1_Door Damage\GESU3904942_140210_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\350_selected_image.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\974_selected_image.jpg",2
dataset\CARRIER1_Door Damage\GESU3289817_130702_01.jpg,0
dataset\CARRIER2_Panel dents or scratches\1388_selected_image.jpg,1
dataset\CARRIER2_Panel dents or scratches\1343_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2105_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\1975_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\307_selected_image.jpg",4
dataset\CARRIER2_Panel dents or scratches\KWLU2090580-2.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1507_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091307-2.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\1104_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\738_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\2263_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1858_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU2422660_140326_03.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\2194_selected_image.jpg,7
dataset\CARRIER1_Door Damage\TEMU 2421920-1.JPG,0
dataset\SHIPPER4_Panel or Sidewalls dirts\257_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\887_selected_image.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\2173_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\687_selected_image.jpg",4
dataset\CARRIER4_Placards removal\815_selected_image.jpg,3
dataset\CARRIER1_Door Damage\KWLU2090532_140603_04.jpg,0
dataset\CARRIER4_Placards removal\174_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\114_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\646_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\350_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\113_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\770_selected_image.jpg,5
dataset\CARRIER1_Door Damage\5_selected_image.jpg,0
dataset\CARRIER1_Door Damage\KWLU2090208_131118_01.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\319_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\474_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\2059_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\351_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2116_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1803_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2070475_130702_02.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2114_selected_image.jpg,6
dataset\CARRIER1_Door Damage\KWLU2120350_130812_05.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\KWLU3919633-C.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\817_selected_image.jpg,5
dataset\CARRIER1_Door Damage\KWLU2121340_130610_02.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\2322_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\UESU5069121-3.jpg,1
dataset\CARRIER4_Placards removal\1336_selected_image.jpg,3
dataset\CARRIER4_Placards removal\1917_selected_image.jpg,3
dataset\CARRIER4_Placards removal\231_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\953_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1957_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\1051_selected_image.jpg",2
dataset\CARRIER4_Placards removal\894_selected_image.jpg,3
dataset\CARRIER4_Placards removal\746_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2088_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU 3902791-1.JPG,6
dataset\CARRIER4_Placards removal\1893_selected_image.jpg,3
dataset\CARRIER4_Placards removal\1620_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\109_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\985_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\TEMU 2420522-3.JPG,6
dataset\CARRIER1_Door Damage\957_selected_image.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\537_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\117_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2193_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\240_selected_image.jpg",2
dataset\CARRIER4_Placards removal\1256_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1671_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1182_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\529_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\106_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\1887_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\2238_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\996_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\GATU0851150_130610_02.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\2071_selected_image.jpg",2
dataset\CARRIER2_Panel dents or scratches\410_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\1486_selected_image.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\439_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\KWLU2122440-3 (2).jpg,6
dataset\CARRIER4_Placards removal\354_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\1497_selected_image.jpg,7
dataset\CARRIER1_Door Damage\GESU6576750_140623_05.jpg,0
dataset\CARRIER1_Door Damage\414_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\901_selected_image.jpg",2
